sample	sex_karyotype
S340M450	uncertain
S340M1000	XY
S340M5000	XY
S340M10000	XY
S340M100000	XY
S340M1000000	XY
S341F150	uncertain
S341F200	uncertain
S341F250	uncertain
S341F300	uncertain
S341F350	XX
S341F400	XX
S341F450	XX
S341F1000	XX
S341F5000	XX
S341F10000	XX
S341F100000	XX
S341F1000000	XX
S341M150	XY
S341M200	XY
S341M250	XY
S341M300	uncertain
S341M350	XY
S341M400	XY
S341M450	XY
S341M1000	XY
S341M5000	XY
S341M10000	XY
S341M100000	XY
S341M1000000	XY
S342F150	uncertain
S342F200	uncertain
S342F250	XX
S342F300	XX
S342F350	XX
S342F400	XX
S342F450	XX
S342F1000	XX
S342F5000	XX
S342F10000	XX
S342F100000	XX
S342F1000000	XX
S342M150	uncertain
S342M200	uncertain
S342M250	uncertain
S342M300	uncertain
S342M350	XY
S342M400	XY
S342M450	XY
S342M1000	XY
S342M5000	XY
S342M10000	XY
S342M100000	XY
S342M1000000	XY
S343F150	uncertain
S343F200	uncertain
S343F250	XX
S343F300	uncertain
S343F350	XX
S343F400	XX
S343F450	XX
S343F1000	XX
S343F5000	XX
S343F10000	XX
S343F100000	XX
S343F1000000	XX
S343M150	XY
S343M200	XY
S343M250	XY
S343M300	uncertain
S343M350	uncertain
S343M400	XY
S343M450	XY
S343M1000	XY
S343M5000	XY
S343M10000	XY
S343M100000	XY
S343M1000000	XY
S344F150	uncertain
S344F200	XX
S344F250	uncertain
S344F300	XX
S344F350	XX
S344F400	XX
S344F450	XX
S344F1000	XX
S344F5000	XX
S344F10000	XX
S344F100000	XX
S344F1000000	XX
S344M150	XY
S344M200	XY
S344M250	XY
S344M300	uncertain
S344M350	uncertain
S344M400	XY
S344M450	XY
S344M1000	XY
S344M5000	XY
S344M10000	XY
S344M100000	XY
S344M1000000	XY
S345F150	XX
S345F200	XX
S345F250	uncertain
S345F300	XX
S345F350	XX
S345F400	XX
S345F450	XX
S345F1000	XX
S345F5000	XX
S345F10000	XX
S345F100000	XX
S345F1000000	XX
S345M150	uncertain
S345M200	XY
S345M250	XY
S345M300	XY
S345M350	XY
S345M400	uncertain
S345M450	XY
S345M1000	XY
S345M5000	XY
S345M10000	XY
S345M100000	XY
S345M1000000	XY
S346F150	XX
S346F200	uncertain
S346F250	uncertain
S346F300	XX
S346F350	XX
S346F400	XX
S346F450	uncertain
S346F1000	XX
S346F5000	XX
S346F10000	XX
S346F100000	XX
S346F1000000	XX
S346M150	uncertain
S346M200	XY
S346M250	XY
S346M300	XY
S346M350	XY
S346M400	XY
S346M450	uncertain
S346M1000	XY
S346M5000	XY
S346M10000	XY
S346M100000	XY
S346M1000000	XY
S347F150	uncertain
S347F200	XX
S347F250	uncertain
S347F300	XX
S347F350	XX
S347F400	uncertain
S347F450	XX
S347F1000	XX
S347F5000	XX
S347F10000	XX
S347F100000	XX
S347F1000000	XX
S347M150	XY
S347M200	uncertain
S347M250	XY
S347M300	uncertain
S347M350	XY
S347M400	XY
S347M450	XY
S347M1000	XY
S347M5000	XY
S347M10000	XY
S347M100000	XY
S347M1000000	XY
S348F150	uncertain
S348F200	uncertain
S348F250	uncertain
S348F300	XX
S348F350	XX
S348F400	XX
S348F450	XX
S348F1000	XX
S348F5000	XX
S348F10000	XX
S348F100000	XX
S348F1000000	XX
S348M150	XY
S348M200	uncertain
S348M250	XY
S348M300	XY
S348M350	XY
S348M400	XY
S348M450	XY
S348M1000	XY
S348M5000	XY
S348M10000	XY
S348M100000	XY
S348M1000000	XY
S349F150	uncertain
S349F200	uncertain
S349F250	XX
S349F300	uncertain
S349F350	XX
S349F400	XX
S349F450	XX
S349F1000	XX
S349F5000	XX
S349F10000	XX
S349F100000	XX
S349F1000000	XX
S349M150	uncertain
S349M200	XY
S349M250	XY
S349M300	uncertain
S349M350	uncertain
S349M400	XY
S349M450	XY
S349M1000	XY
S349M5000	XY
S349M10000	XY
S349M100000	XY
S349M1000000	XY
S350F150	XX
S350F200	uncertain
S350F250	uncertain
S350F300	uncertain
S350F350	uncertain
S350F400	XX
S350F450	XX
S350F1000	XX
S350F5000	XX
S350F10000	XX
S350F100000	XX
S350F1000000	XX
S350M150	uncertain
S350M200	XY
S350M250	XY
S350M300	XY
S350M350	uncertain
S350M400	uncertain
S350M450	XY
S350M1000	XY
S350M5000	XY
S350M10000	XY
S350M100000	XY
S350M1000000	XY
S351F150	uncertain
S351F200	XX
S351F250	uncertain
S351F300	XX
S351F350	XX
S351F400	XX
S351F450	XX
S351F1000	XX
S351F5000	XX
S351F10000	XX
S351F100000	XX
S351F1000000	XX
S351M150	uncertain
S351M200	XY
S351M250	XY
S351M300	uncertain
S351M350	XY
S351M400	XY
S351M450	XY
S351M1000	XY
S351M5000	XY
S351M10000	XY
S351M100000	XY
S351M1000000	XY
S352F150	XX
S352F200	uncertain
S352F250	XX
S352F300	uncertain
S352F350	XX
S352F400	uncertain
S352F450	XX
S352F1000	XX
S352F5000	XX
S352F10000	XX
S352F100000	XX
S352F1000000	XX
S352M150	XY
S352M200	uncertain
S352M250	XY
S352M300	XY
S352M350	XY
S352M400	XY
S352M450	XY
S352M1000	XY
S352M5000	XY
S352M10000	XY
S352M100000	XY
S352M1000000	XY
S353F150	uncertain
S353F200	uncertain
S353F250	uncertain
S353F300	XX
S353F350	uncertain
S353F400	uncertain
S353F450	XX
S353F1000	XX
S353F5000	XX
S353F10000	XX
S353F100000	XX
S353F1000000	XX
S353M150	XY
S353M200	XY
S353M250	XY
S353M300	XY
S353M350	uncertain
S353M400	XY
S353M450	XY
S353M1000	XY
S353M5000	XY
S353M10000	XY
S353M100000	XY
S353M1000000	XY
S354F150	uncertain
S354F200	uncertain
S354F250	uncertain
S354F300	XX
S354F350	uncertain
S354F400	XX
S354F450	XX
S354F1000	XX
S354F5000	XX
S354F10000	XX
S354F100000	XX
S354F1000000	XX
S354M150	uncertain
S354M200	XY
S354M250	uncertain
S354M300	uncertain
S354M350	XY
S354M400	XY
S354M450	XY
S354M1000	XY
S354M5000	XY
S354M10000	XY
S354M100000	XY
S354M1000000	XY
S355F150	XX
S355F200	uncertain
S355F250	XX
S355F300	uncertain
S355F350	XX
S355F400	XX
S355F450	XX
S355F1000	XX
S355F5000	XX
S355F10000	XX
S355F100000	XX
S355F1000000	XX
S355M150	uncertain
S355M200	uncertain
S355M250	XY
S355M300	XY
S355M350	XY
S355M400	XY
S355M450	XY
S355M1000	XY
S355M5000	XY
S355M10000	XY
S355M100000	XY
S355M1000000	XY
S356F150	uncertain
S356F200	uncertain
S356F250	XX
S356F300	uncertain
S356F350	XX
S356F400	uncertain
S356F450	XX
S356F1000	XX
S356F5000	XX
S356F10000	XX
S356F100000	XX
S356F1000000	XX
S356M150	uncertain
S356M200	uncertain
S356M250	XY
S356M300	XY
S356M350	XY
S356M400	XY
S356M450	XY
S356M1000	XY
S356M5000	XY
S356M10000	XY
S356M100000	XY
S356M1000000	XY
S357F150	uncertain
S357F200	uncertain
S357F250	uncertain
S357F300	XX
S357F350	XX
S357F400	XX
S357F450	XX
S357F1000	XX
S357F5000	XX
S357F10000	XX
S357F100000	XX
S357F1000000	XX
S357M150	uncertain
S357M200	uncertain
S357M250	XY
S357M300	uncertain
S357M350	uncertain
S357M400	uncertain
S357M450	XY
S357M1000	XY
S357M5000	XY
S357M10000	XY
S357M100000	XY
S357M1000000	XY
S358F150	uncertain
S358F200	uncertain
S358F250	XX
S358F300	XX
S358F350	XX
S358F400	XX
S358F450	XX
S358F1000	XX
S358F5000	XX
S358F10000	XX
S358F100000	XX
S358F1000000	XX
S358M150	XY
S358M200	uncertain
S358M250	uncertain
S358M300	XY
S358M350	uncertain
S358M400	uncertain
S358M450	XY
S358M1000	XY
S358M5000	XY
S358M10000	XY
S358M100000	XY
S358M1000000	XY
S359F150	uncertain
S359F200	uncertain
S359F250	uncertain
S359F300	XX
S359F350	XX
S359F400	XX
S359F450	XX
S359F1000	XX
S359F5000	XX
S359F10000	XX
S359F100000	XX
S359F1000000	XX
S359M150	uncertain
S359M200	XY
S359M250	XY
S359M300	XY
S359M350	XY
S359M400	XY
S359M450	XY
S359M1000	XY
S359M5000	XY
S359M10000	XY
S359M100000	XY
S359M1000000	XY
S360F150	uncertain
S360F200	uncertain
S360F250	uncertain
S360F300	XX
S360F350	XX
S360F400	XX
S360F450	uncertain
S360F1000	XX
S360F5000	XX
S360F10000	XX
S360F100000	XX
S360F1000000	XX
S360M150	XY
S360M200	XY
S360M250	uncertain
S360M300	XY
S360M350	XY
S360M400	XY
S360M450	XY
S360M1000	XY
S360M5000	XY
S360M10000	XY
S360M100000	XY
S360M1000000	XY
S361F150	XX
S361F200	uncertain
S361F250	XX
S361F300	XX
S361F350	XX
S361F400	XX
S361F450	XX
S361F1000	XX
S361F5000	XX
S361F10000	XX
S361F100000	XX
S361F1000000	XX
S361M150	XY
S361M200	XY
S361M250	uncertain
S361M300	uncertain
S361M350	XY
S361M400	uncertain
S361M450	XY
S361M1000	XY
S361M5000	XY
S361M10000	XY
S361M100000	XY
S361M1000000	XY
S362F150	uncertain
S362F200	uncertain
S362F250	uncertain
S362F300	XX
S362F350	XX
S362F400	XX
S362F450	XX
S362F1000	XX
S362F5000	XX
S362F10000	XX
S362F100000	XX
S362F1000000	XX
S362M150	uncertain
S362M200	uncertain
S362M250	XY
S362M300	XY
S362M350	uncertain
S362M400	XY
S362M450	XY
S362M1000	XY
S362M5000	XY
S362M10000	XY
S362M100000	XY
S362M1000000	XY
S363F150	XX
S363F200	uncertain
S363F250	XX
S363F300	uncertain
S363F350	uncertain
S363F400	XX
S363F450	XX
S363F1000	XX
S363F5000	XX
S363F10000	XX
S363F100000	XX
S363F1000000	XX
S363M150	uncertain
S363M200	XY
S363M250	uncertain
S363M300	XY
S363M350	XY
S363M400	XY
S363M450	XY
S363M1000	XY
S363M5000	XY
S363M10000	XY
S363M100000	XY
S363M1000000	XY
S364F150	uncertain
S364F200	XX
S364F250	XX
S364F300	XX
S364F350	XX
S364F400	XX
S364F450	XX
S364F1000	XX
S364F5000	XX
S364F10000	XX
S364F100000	XX
S364F1000000	XX
S364M150	XY
S364M200	XY
S364M250	XY
S364M300	XY
S364M350	XY
S364M400	XY
S364M450	XY
S364M1000	XY
S364M5000	XY
S364M10000	XY
S364M100000	XY
S364M1000000	XY
S365F150	uncertain
S365F200	XY
S365F250	XX
S365F300	uncertain
S365F350	XX
S365F400	uncertain
S365F450	XX
S365F1000	XX
S365F5000	XX
S365F10000	XX
S365F100000	XX
S365F1000000	XX
S365M150	XY
S365M200	uncertain
S365M250	XY
S365M300	XY
S365M350	uncertain
S365M400	XY
S365M450	XY
S365M1000	XY
S365M5000	XY
S365M10000	XY
S365M100000	XY
S365M1000000	XY
S366F150	uncertain
S366F200	XX
S366F250	uncertain
S366F300	uncertain
S366F350	uncertain
S366F400	XX
S366F450	XX
S366F1000	XX
S366F5000	XX
S366F10000	XX
S366F100000	XX
S366F1000000	XX
S366M150	uncertain
S366M200	uncertain
S366M250	XY
S366M300	XY
S366M350	uncertain
S366M400	XY
S366M450	XY
S366M1000	XY
S366M5000	XY
S366M10000	XY
S366M100000	XY
S366M1000000	XY
S367F150	uncertain
S367F200	uncertain
S367F250	XX
S367F300	uncertain
S367F350	uncertain
S367F400	uncertain
S367F450	XX
S367F1000	XX
S367F5000	XX
S367F10000	XX
S367F100000	XX
S367F1000000	XX
S367M150	uncertain
S367M200	XY
S367M250	uncertain
S367M300	XY
S367M350	uncertain
S367M400	XY
S367M450	XY
S367M1000	XY
S367M5000	XY
S367M10000	XY
S367M100000	XY
S367M1000000	XY
S368F150	uncertain
S368F200	uncertain
S368F250	XX
S368F300	XX
S368F350	XX
S368F400	XX
S368F450	XX
S368F1000	XX
S368F5000	XX
S368F10000	XX
S368F100000	XX
S368F1000000	XX
S368M150	uncertain
S368M200	XY
S368M250	uncertain
S368M300	uncertain
S368M350	XY
S368M400	XY
S368M450	XY
S368M1000	XY
S368M5000	XY
S368M10000	XY
S368M100000	XY
S368M1000000	XY
S369F150	uncertain
S369F200	uncertain
S369F250	XX
S369F300	uncertain
S369F350	XX
S369F400	XX
S369F450	XX
S369F1000	XX
S369F5000	XX
S369F10000	XX
S369F100000	XX
S369F1000000	XX
S369M150	uncertain
S369M200	XY
S369M250	uncertain
S369M300	XX
S369M350	uncertain
S369M400	XY
S369M450	XY
S369M1000	XY
S369M5000	XY
S369M10000	XY
S369M100000	XY
S369M1000000	XY
S370F150	XX
S370F200	uncertain
S370F250	XX
S370F300	XX
S370F350	XX
S370F400	XX
S370F450	XX
S370F1000	XX
S370F5000	XX
S370F10000	XX
S370F100000	XX
S370F1000000	XX
S370M150	XY
S370M200	uncertain
S370M250	XY
S370M300	XY
S370M350	XY
S370M400	XY
S370M450	uncertain
S370M1000	XY
S370M5000	XY
S370M10000	XY
S370M100000	XY
S370M1000000	XY
S371F150	uncertain
S371F200	uncertain
S371F250	uncertain
S371F300	uncertain
S371F350	uncertain
S371F400	uncertain
S371F450	XX
S371F1000	XX
S371F5000	XX
S371F10000	XX
S371F100000	XX
S371F1000000	XX
S371M150	uncertain
S371M200	XY
S371M250	XY
S371M300	uncertain
S371M350	uncertain
S371M400	XY
S371M450	XY
S371M1000	uncertain
S371M5000	XY
S371M10000	XY
S371M100000	XY
S371M1000000	XY
S372F150	uncertain
S372F200	XX
S372F250	XX
S372F300	XX
S372F350	XX
S372F400	XX
S372F450	XX
S372F1000	XX
S372F5000	XX
S372F10000	XX
S372F100000	XX
S372F1000000	XX
S372M150	uncertain
S372M200	uncertain
S372M250	XY
S372M300	XY
S372M350	XY
S372M400	XY
S372M450	XY
S372M1000	XY
S372M5000	XY
S372M10000	XY
S372M100000	XY
S372M1000000	XY
S373F150	XX
S373F200	uncertain
S373F250	uncertain
S373F300	XX
S373F350	XX
S373F400	XX
S373F450	XX
S373F1000	XX
S373F5000	XX
S373F10000	XX
S373F100000	XX
S373F1000000	XX
S373M150	XY
S373M200	uncertain
S373M250	uncertain
S373M300	XY
S373M350	XY
S373M400	XY
S373M450	XY
S373M1000	XY
S373M5000	XY
S373M10000	XY
S373M100000	XY
S373M1000000	XY
S374F150	uncertain
S374F200	uncertain
S374F250	uncertain
S374F300	uncertain
S374F350	XX
S374F400	XX
S374F450	XX
S374F1000	XX
S374F5000	XX
S374F10000	XX
S374F100000	XX
S374F1000000	XX
S374M150	uncertain
S374M200	XY
S374M250	XX
S374M300	XY
S374M350	XY
S374M400	XY
S374M450	XY
S374M1000	XY
S374M5000	XY
S374M10000	XY
S374M100000	XY
S374M1000000	XY
S375F150	uncertain
S375F200	uncertain
S375F250	XX
S375F300	XX
S375F350	XX
S375F400	XX
S375F450	uncertain
S375F1000	XX
S375F5000	XX
S375F10000	XX
S375F100000	XX
S375F1000000	XX
S375M150	XY
S375M200	XY
S375M250	XY
S375M300	XY
S375M350	XY
S375M400	XY
S375M450	XY
S375M1000	XY
S375M5000	XY
S375M10000	XY
S375M100000	XY
S375M1000000	XY
S376F150	uncertain
S376F200	XX
S376F250	uncertain
S376F300	XX
S376F350	XX
S376F400	XY
S376F450	uncertain
S376F1000	XX
S376F5000	XX
S376F10000	XX
S376F100000	XX
S376F1000000	XX
S376M150	uncertain
S376M200	uncertain
S376M250	XY
S376M300	XY
S376M350	uncertain
S376M400	uncertain
S376M450	XY
S376M1000	XY
S376M5000	XY
S376M10000	XY
S376M100000	XY
S376M1000000	XY
S377F150	XX
S377F200	uncertain
S377F250	XX
S377F300	uncertain
S377F350	XX
S377F400	XX
S377F450	uncertain
S377F1000	XX
S377F5000	XX
S377F10000	XX
S377F100000	XX
S377F1000000	XX
S377M150	uncertain
S377M200	XY
S377M250	uncertain
S377M300	uncertain
S377M350	uncertain
S377M400	XY
S377M450	XY
S377M1000	XY
S377M5000	XY
S377M10000	XY
S377M100000	XY
S377M1000000	XY
S378F150	XX
S378F200	XX
S378F250	XX
S378F300	XX
S378F350	XX
S378F400	XX
S378F450	XX
S378F1000	XX
S378F5000	XX
S378F10000	XX
S378F100000	XX
S378F1000000	XX
S378M150	XY
S378M200	XY
S378M250	XY
S378M300	XY
S378M350	uncertain
S378M400	XY
S378M450	XY
S378M1000	XY
S378M5000	XY
S378M10000	XY
S378M100000	XY
S378M1000000	XY
S379F150	uncertain
S379F200	XX
S379F250	XX
S379F300	XX
S379F350	XX
S379F400	uncertain
S379F450	XX
S379F1000	XX
S379F5000	XX
S379F10000	XX
S379F100000	XX
S379F1000000	XX
S379M150	uncertain
S379M200	XY
S379M250	uncertain
S379M300	uncertain
S379M350	XY
S379M400	XY
S379M450	XY
S379M1000	XY
S379M5000	XY
S379M10000	XY
S379M100000	XY
S379M1000000	XY
S380F150	uncertain
S380F200	XX
S380F250	XX
S380F300	XX
S380F350	XX
S380F400	uncertain
S380F450	XX
S380F1000	XX
S380F5000	XX
S380F10000	XX
S380F100000	XX
S380F1000000	XX
S380M150	uncertain
S380M200	XY
S380M250	uncertain
S380M300	XY
S380M350	uncertain
S380M400	XY
S380M450	uncertain
S380M1000	XY
S380M5000	XY
S380M10000	XY
S380M100000	XY
S380M1000000	XY
S381F150	uncertain
S381F200	uncertain
S381F250	XX
S381F300	uncertain
S381F350	XX
S381F400	XX
S381F450	XX
S381F1000	XX
S381F5000	XX
S381F10000	XX
S381F100000	XX
S381F1000000	XX
S381M150	uncertain
S381M200	uncertain
S381M250	XY
S381M300	XY
S381M350	XY
S381M400	XY
S381M450	uncertain
S381M1000	XY
S381M5000	XY
S381M10000	XY
S381M100000	XY
S381M1000000	XY
S382F150	uncertain
S382F200	uncertain
S382F250	XX
S382F300	XX
S382F350	XX
S382F400	uncertain
S382F450	XX
S382F1000	XX
S382F5000	XX
S382F10000	XX
S382F100000	XX
S382F1000000	XX
S382M150	XY
S382M200	XY
S382M250	XY
S382M300	XY
S382M350	XY
S382M400	XY
S382M450	uncertain
S382M1000	XY
S382M5000	XY
S382M10000	XY
S382M100000	XY
S382M1000000	XY
S383F150	XX
S383F200	uncertain
S383F250	XX
S383F300	XX
S383F350	XX
S383F400	uncertain
S383F450	XX
S383F1000	XX
S383F5000	XX
S383F10000	XX
S383F100000	XX
S383F1000000	XX
S383M150	uncertain
S383M200	uncertain
S383M250	XY
S383M300	XY
S383M350	XY
S383M400	XY
S383M450	XY
S383M1000	XY
S383M5000	XY
S383M10000	XY
S383M100000	XY
S383M1000000	XY
S384F150	uncertain
S384F200	uncertain
S384F250	uncertain
S384F300	XX
S384F350	uncertain
S384F400	XX
S384F450	uncertain
S384F1000	XX
S384F5000	XX
S384F10000	XX
S384F100000	XX
S384F1000000	XX
S384M150	XY
S384M200	uncertain
S384M250	XY
S384M300	XY
S384M350	XY
S384M400	XY
S384M450	XY
S384M1000	XY
S384M5000	XY
S384M10000	XY
S384M100000	XY
S384M1000000	XY
S385F150	uncertain
S385F200	uncertain
S385F250	uncertain
S385F300	XX
S385F350	XX
S385F400	uncertain
S385F450	XX
S385F1000	XX
S385F5000	XX
S385F10000	XX
S385F100000	XX
S385F1000000	XX
S385M150	XY
S385M200	XY
S385M250	XY
S385M300	uncertain
S385M350	XY
S385M400	uncertain
S385M450	XY
S385M1000	XY
S385M5000	XY
S385M10000	XY
S385M100000	XY
S385M1000000	XY
S386F150	uncertain
S386F200	XX
S386F250	uncertain
S386F300	uncertain
S386F350	XX
S386F400	uncertain
S386F450	XX
S386F1000	XX
S386F5000	XX
S386F10000	XX
S386F100000	XX
S386F1000000	XX
S386M150	uncertain
S386M200	XY
S386M250	XY
S386M300	XY
S386M350	XY
S386M400	XY
S386M450	XY
S386M1000	XY
S386M5000	XY
S386M10000	XY
S386M100000	XY
S386M1000000	XY
S387F150	XX
S387F200	uncertain
S387F250	XX
S387F300	uncertain
S387F350	XX
S387F400	XX
S387F450	uncertain
S387F1000	XX
S387F5000	XX
S387F10000	XX
S387F100000	XX
S387F1000000	XX
S387M150	uncertain
S387M200	uncertain
S387M250	uncertain
S387M300	uncertain
S387M350	XY
S387M400	XY
S387M450	XY
S387M1000	XY
S387M5000	XY
S387M10000	XY
S387M100000	XY
S387M1000000	XY
S388F150	uncertain
S388F200	XX
S388F250	XX
S388F300	XX
S388F350	XX
S388F400	XX
S388F450	XX
S388F1000	XX
S388F5000	XX
S388F10000	XX
S388F100000	XX
S388F1000000	XX
S388M150	uncertain
S388M200	XY
S388M250	XY
S388M300	XY
S388M350	XY
S388M400	XY
S388M450	XY
S388M1000	XY
S388M5000	XY
S388M10000	XY
S388M100000	XY
S388M1000000	XY
S389F150	XX
S389F200	XX
S389F250	XX
S389F300	XX
S389F350	XX
S389F400	XX
S389F450	XX
S389F1000	XX
S389F5000	XX
S389F10000	XX
S389F100000	XX
S389F1000000	XX
S389M150	XY
S389M200	XY
S389M250	XY
S389M300	XY
S389M350	XY
S389M400	XY
S389M450	XY
S389M1000	XY
S389M5000	XY
S389M10000	XY
S389M100000	XY
S389M1000000	XY
S390F150	uncertain
S390F200	uncertain
S390F250	XX
S390F300	XX
S390F350	XX
S390F400	XX
S390F450	XX
S390F1000	XX
S390F5000	XX
S390F10000	XX
S390F100000	XX
S390F1000000	XX
S390M150	uncertain
S390M200	XY
S390M250	uncertain
S390M300	XY
S390M350	XY
S390M400	XY
S390M450	XY
S390M1000	XY
S390M5000	XY
S390M10000	XY
S390M100000	XY
S390M1000000	XY
S391F150	uncertain
S391F200	XX
S391F250	uncertain
S391F300	uncertain
S391F350	uncertain
S391F400	XX
S391F450	XX
S391F1000	XX
S391F5000	XX
S391F10000	XX
S391F100000	XX
S391F1000000	XX
S391M150	uncertain
S391M200	XY
S391M250	XY
S391M300	uncertain
S391M350	XY
S391M400	XY
S391M450	XY
S391M1000	XY
S391M5000	XY
S391M10000	XY
S391M100000	XY
S391M1000000	XY
S392F150	uncertain
S392F200	uncertain
S392F250	uncertain
S392F300	XX
S392F350	XX
S392F400	XX
S392F450	XX
S392F1000	XX
S392F5000	XX
S392F10000	XX
S392F100000	XX
S392F1000000	XX
S392M150	uncertain
S392M200	uncertain
S392M250	XY
S392M300	XY
S392M350	XY
S392M400	XY
S392M450	XY
S392M1000	XY
S392M5000	XY
S392M10000	XY
S392M100000	XY
S392M1000000	XY
S393F150	uncertain
S393F200	XX
S393F250	XX
S393F300	XX
S393F350	XX
S393F400	XX
S393F450	XX
S393F1000	XX
S393F5000	XX
S393F10000	XX
S393F100000	XX
S393F1000000	XX
S393M150	uncertain
S393M200	uncertain
S393M250	XY
S393M300	XY
S393M350	XY
S393M400	XY
S393M450	XY
S393M1000	XY
S393M5000	XY
S393M10000	XY
S393M100000	XY
S393M1000000	XY
S394F150	uncertain
S394F200	uncertain
S394F250	XX
S394F300	uncertain
S394F350	XX
S394F400	XX
S394F450	XX
S394F1000	XX
S394F5000	XX
S394F10000	XX
S394F100000	XX
S394F1000000	XX
S394M150	uncertain
S394M200	uncertain
S394M250	uncertain
S394M300	uncertain
S394M350	XY
S394M400	XY
S394M450	XY
S394M1000	XY
S394M5000	XY
S394M10000	XY
S394M100000	XY
S394M1000000	XY
S395F150	XX
S395F200	uncertain
S395F250	uncertain
S395F300	XX
S395F350	XX
S395F400	XX
S395F450	uncertain
S395F1000	XX
S395F5000	XX
S395F10000	XX
S395F100000	XX
S395F1000000	XX
S395M150	XY
S395M200	XY
S395M250	XY
S395M300	XY
S395M350	uncertain
S395M400	XY
S395M450	XY
S395M1000	XY
S395M5000	XY
S395M10000	XY
S395M100000	XY
S395M1000000	XY
S396F150	uncertain
S396F200	uncertain
S396F250	XX
S396F300	XX
S396F350	uncertain
S396F400	XY
S396F450	XX
S396F1000	XX
S396F5000	XX
S396F10000	XX
S396F100000	XX
S396F1000000	XX
S396M150	XY
S396M200	XX
S396M250	uncertain
S396M300	uncertain
S396M350	XY
S396M400	XY
S396M450	uncertain
S396M1000	XY
S396M5000	XY
S396M10000	XY
S396M100000	XY
S396M1000000	XY
S397F150	XX
S397F200	XX
S397F250	XX
S397F300	XX
S397F350	XX
S397F400	uncertain
S397F450	XX
S397F1000	XX
S397F5000	XX
S397F10000	XX
S397F100000	XX
S397F1000000	XX
S397M150	uncertain
S397M200	uncertain
S397M250	XY
S397M300	XY
S397M350	XY
S397M400	uncertain
S397M450	XY
S397M1000	XY
S397M5000	XY
S397M10000	XY
S397M100000	XY
S397M1000000	XY
S398F150	XX
S398F200	uncertain
S398F250	XX
S398F300	uncertain
S398F350	uncertain
S398F400	XX
S398F450	uncertain
S398F1000	XX
S398F5000	XX
S398F10000	XX
S398F100000	XX
S398F1000000	XX
S398M150	XY
S398M200	uncertain
S398M250	XY
S398M300	XY
S398M350	XY
S398M400	XY
S398M450	XY
S398M1000	XY
S398M5000	XY
S398M10000	XY
S398M100000	XY
S398M1000000	XY
S399F150	uncertain
S399F200	XX
S399F250	uncertain
S399F300	uncertain
S399F350	uncertain
S399F400	uncertain
S399F450	XX
S399F1000	XX
S399F5000	XX
S399F10000	XX
S399F100000	XX
S399F1000000	XX
S399M150	XY
S399M200	uncertain
S399M250	XY
S399M300	uncertain
S399M350	XY
S399M400	XY
S399M450	XY
S399M1000	XY
S399M5000	XY
S399M10000	XY
S399M100000	XY
S399M1000000	XY
S400F150	uncertain
S400F200	uncertain
S400F250	uncertain
S400F300	uncertain
S400F350	uncertain
S400F400	XX
S400F450	uncertain
S400F1000	XX
S400F5000	XX
S400F10000	XX
S400F100000	XX
S400F1000000	XX
S400M150	uncertain
S400M200	XY
S400M250	XY
S400M300	uncertain
S400M350	uncertain
S400M400	XY
S400M450	XY
S400M1000	XY
S400M5000	XY
S400M10000	XY
S400M100000	XY
S400M1000000	XY
S401F150	XX
S401F200	uncertain
S401F250	uncertain
S401F300	XX
S401F350	XX
S401F400	XX
S401F450	XX
S401F1000	XX
S401F5000	XX
S401F10000	XX
S401F100000	XX
S401F1000000	XX
S401M150	XY
S401M200	uncertain
S401M250	uncertain
S401M300	uncertain
S401M350	XY
S401M400	XY
S401M450	XY
S401M1000	XY
S401M5000	XY
S401M10000	XY
S401M100000	XY
S401M1000000	XY
S402F150	uncertain
S402F200	XX
S402F250	uncertain
S402F300	uncertain
S402F350	XX
S402F400	uncertain
S402F450	uncertain
S402F1000	XX
S402F5000	XX
S402F10000	XX
S402F100000	XX
S402F1000000	XX
S402M150	XY
S402M200	uncertain
S402M250	uncertain
S402M300	uncertain
S402M350	XY
S402M400	XY
S402M450	XY
S402M1000	XY
S402M5000	XY
S402M10000	XY
S402M100000	XY
S402M1000000	XY
S403F150	uncertain
S403F200	uncertain
S403F250	XX
S403F300	uncertain
S403F350	XX
S403F400	XX
S403F450	uncertain
S403F1000	XX
S403F5000	XX
S403F10000	XX
S403F100000	XX
S403F1000000	XX
S403M150	XY
S403M200	XX
S403M250	XY
S403M300	XY
S403M350	XY
S403M400	uncertain
S403M450	XY
S403M1000	XY
S403M5000	XY
S403M10000	XY
S403M100000	XY
S403M1000000	XY
S404F150	XX
S404F200	XX
S404F250	uncertain
S404F300	XX
S404F350	XX
S404F400	XX
S404F450	XX
S404F1000	XX
S404F5000	XX
S404F10000	XX
S404F100000	XX
S404F1000000	XX
S404M150	uncertain
S404M200	uncertain
S404M250	uncertain
S404M300	XY
S404M350	uncertain
S404M400	uncertain
S404M450	uncertain
S404M1000	XY
S404M5000	XY
S404M10000	XY
S404M100000	XY
S404M1000000	XY
S405F150	XX
S405F200	XX
S405F250	XX
S405F300	XX
S405F350	uncertain
S405F400	XX
S405F450	XX
S405F1000	XX
S405F5000	XX
S405F10000	XX
S405F100000	XX
