sample	sex_karyotype
E_S52F450_hf1	XX
E_S52M10000_hf0.001	XY
E_S52M10000_hf0.01	XY
E_S52M10000_hf0.10	XY
E_S52M10000_hf0.50	XY
E_S52M10000_hf0.95	XY
E_S52M10000_hf1	XY
E_S52M1000_hf0.001	XY
E_S52M1000_hf0.01	XY
E_S52M1000_hf0.10	XY
E_S52M1000_hf0.50	XY
E_S52M1000_hf0.95	XY
E_S52M1000_hf1	XY
E_S52M150_hf0.001	XY
E_S52M150_hf0.01	XY
E_S52M150_hf0.10	XY
E_S52M150_hf0.50	XY
E_S52M150_hf0.95	XY
E_S52M150_hf1	XY
E_S52M250_hf0.001	XY
E_S52M250_hf0.01	XY
E_S52M250_hf0.10	XY
E_S52M250_hf0.50	XY
E_S52M250_hf0.95	XY
E_S52M250_hf1	XY
E_S52M350_hf0.001	XY
E_S52M350_hf0.01	XY
E_S52M350_hf0.10	XY
E_S52M350_hf0.50	XY
E_S52M350_hf0.95	XY
E_S52M350_hf1	XY
E_S52M450_hf0.001	XY
E_S52M450_hf0.01	XY
E_S52M450_hf0.10	XY
E_S52M450_hf0.50	XY
E_S52M450_hf0.95	XY
E_S52M450_hf1	XY
E_S53F10000_hf0.001	XX
E_S53F10000_hf0.01	XX
E_S53F10000_hf0.10	XX
E_S53F10000_hf0.50	XX
E_S53F10000_hf0.95	XX
E_S53F10000_hf1	XX
E_S53F1000_hf0.001	XX
E_S53F1000_hf0.01	XX
E_S53F1000_hf0.10	XX
E_S53F1000_hf0.50	XX
E_S53F1000_hf0.95	XX
E_S53F1000_hf1	XX
E_S53F150_hf0.001	uncertain
E_S53F150_hf0.01	uncertain
E_S53F150_hf0.10	uncertain
E_S53F150_hf0.50	uncertain
E_S53F150_hf0.95	uncertain
E_S53F150_hf1	uncertain
E_S53F250_hf0.001	XX
E_S53F250_hf0.01	XX
E_S53F250_hf0.10	XX
E_S53F250_hf0.50	XX
E_S53F250_hf0.95	XX
E_S53F250_hf1	XX
E_S53F350_hf0.001	uncertain
E_S53F350_hf0.01	uncertain
E_S53F350_hf0.10	uncertain
E_S53F350_hf0.50	uncertain
E_S53F350_hf0.95	uncertain
E_S53F350_hf1	uncertain
E_S53F450_hf0.001	XX
E_S53F450_hf0.01	XX
E_S53F450_hf0.10	XX
E_S53F450_hf0.50	XX
E_S53F450_hf0.95	XX
E_S53F450_hf1	XX
E_S53M10000_hf0.001	XY
E_S53M10000_hf0.01	XY
E_S53M10000_hf0.10	XY
E_S53M10000_hf0.50	XY
E_S53M10000_hf0.95	XY
E_S53M10000_hf1	XY
E_S53M1000_hf0.001	uncertain
E_S53M1000_hf0.01	uncertain
E_S53M1000_hf0.10	uncertain
E_S53M1000_hf0.50	uncertain
E_S53M1000_hf0.95	uncertain
E_S53M1000_hf1	uncertain
E_S53M150_hf0.001	uncertain
E_S53M150_hf0.01	uncertain
E_S53M150_hf0.10	uncertain
E_S53M150_hf0.50	uncertain
E_S53M150_hf0.95	uncertain
E_S53M150_hf1	uncertain
E_S53M250_hf0.001	uncertain
E_S53M250_hf0.01	uncertain
E_S53M250_hf0.10	uncertain
E_S53M250_hf0.50	uncertain
E_S53M250_hf0.95	uncertain
E_S53M250_hf1	uncertain
E_S53M350_hf0.001	XY
E_S53M350_hf0.01	XY
E_S53M350_hf0.10	XY
E_S53M350_hf0.50	XY
E_S53M350_hf0.95	XY
E_S53M350_hf1	XY
E_S53M450_hf0.001	uncertain
E_S53M450_hf0.01	uncertain
E_S53M450_hf0.10	uncertain
E_S53M450_hf0.50	uncertain
E_S53M450_hf0.95	uncertain
E_S53M450_hf1	uncertain
E_S54F10000_hf0.001	XX
E_S54F10000_hf0.01	XX
E_S54F10000_hf0.10	XX
E_S54F10000_hf0.50	XX
E_S54F10000_hf0.95	XX
E_S54F10000_hf1	XX
E_S54F1000_hf0.001	XX
E_S54F1000_hf0.01	XX
E_S54F1000_hf0.10	XX
E_S54F1000_hf0.50	XX
E_S54F1000_hf0.95	XX
E_S54F1000_hf1	XX
E_S54F150_hf0.001	uncertain
E_S54F150_hf0.01	uncertain
E_S54F150_hf0.10	uncertain
E_S54F150_hf0.50	uncertain
E_S54F150_hf0.95	uncertain
E_S54F150_hf1	uncertain
E_S54F250_hf0.001	uncertain
E_S54F250_hf0.01	uncertain
E_S54F250_hf0.10	uncertain
E_S54F250_hf0.50	uncertain
E_S54F250_hf0.95	uncertain
E_S54F250_hf1	uncertain
E_S54F350_hf0.001	XX
E_S54F350_hf0.01	XX
E_S54F350_hf0.10	XX
E_S54F350_hf0.50	XX
E_S54F350_hf0.95	XX
E_S54F350_hf1	XX
E_S54F450_hf0.001	XX
E_S54F450_hf0.01	XX
E_S54F450_hf0.10	XX
E_S54F450_hf0.50	XX
E_S54F450_hf0.95	XX
E_S54F450_hf1	XX
E_S54M10000_hf0.001	XY
E_S54M10000_hf0.01	XY
E_S54M10000_hf0.10	XY
E_S54M10000_hf0.50	XY
E_S54M10000_hf0.95	XY
E_S54M10000_hf1	XY
E_S54M1000_hf0.001	XY
E_S54M1000_hf0.01	XY
E_S54M1000_hf0.10	XY
E_S54M1000_hf0.50	XY
E_S54M1000_hf0.95	XY
E_S54M1000_hf1	XY
E_S54M150_hf0.001	XY
E_S54M150_hf0.01	XY
E_S54M150_hf0.10	XY
E_S54M150_hf0.50	XY
E_S54M150_hf0.95	XY
E_S54M150_hf1	XY
E_S54M250_hf0.001	XY
E_S54M250_hf0.01	XY
E_S54M250_hf0.10	XY
E_S54M250_hf0.50	XY
E_S54M250_hf0.95	XY
E_S54M250_hf1	XY
E_S54M350_hf0.001	XY
E_S54M350_hf0.01	XY
E_S54M350_hf0.10	XY
E_S54M350_hf0.50	XY
E_S54M350_hf0.95	XY
E_S54M350_hf1	XY
E_S54M450_hf0.001	XY
E_S54M450_hf0.01	XY
E_S54M450_hf0.10	XY
E_S54M450_hf0.50	XY
E_S54M450_hf0.95	XY
E_S54M450_hf1	XY
E_S55F10000_hf0.001	XX
E_S55F10000_hf0.01	XX
E_S55F10000_hf0.10	XX
E_S55F10000_hf0.50	XX
E_S55F10000_hf0.95	XX
E_S55F10000_hf1	XX
E_S55F1000_hf0.001	XX
E_S55F1000_hf0.01	XX
E_S55F1000_hf0.10	XX
E_S55F1000_hf0.50	XX
E_S55F1000_hf0.95	XX
E_S55F1000_hf1	XX
E_S55F150_hf0.001	XX
E_S55F150_hf0.01	XX
E_S55F150_hf0.10	XX
E_S55F150_hf0.50	XX
E_S55F150_hf0.95	XX
E_S55F150_hf1	XX
E_S55F250_hf0.001	XX
E_S55F250_hf0.01	XX
E_S55F250_hf0.10	XX
E_S55F250_hf0.50	XX
E_S55F250_hf0.95	XX
E_S55F250_hf1	XX
E_S55F350_hf0.001	XX
E_S55F350_hf0.01	XX
E_S55F350_hf0.10	XX
E_S55F350_hf0.50	XX
E_S55F350_hf0.95	XX
E_S55F350_hf1	XX
E_S55F450_hf0.001	XX
E_S55F450_hf0.01	XX
E_S55F450_hf0.10	XX
E_S55F450_hf0.50	XX
E_S55F450_hf0.95	XX
E_S55F450_hf1	XX
E_S55M10000_hf0.001	XY
E_S55M10000_hf0.01	XY
E_S55M10000_hf0.10	XY
E_S55M10000_hf0.50	XY
E_S55M10000_hf0.95	XY
E_S55M10000_hf1	XY
E_S55M1000_hf0.001	XY
E_S55M1000_hf0.01	XY
E_S55M1000_hf0.10	XY
E_S55M1000_hf0.50	XY
E_S55M1000_hf0.95	XY
E_S55M1000_hf1	XY
E_S55M150_hf0.001	XY
E_S55M150_hf0.01	XY
E_S55M150_hf0.10	XY
E_S55M150_hf0.50	XY
E_S55M150_hf0.95	XY
E_S55M150_hf1	XY
E_S55M250_hf0.001	XY
E_S55M250_hf0.01	XY
E_S55M250_hf0.10	XY
E_S55M250_hf0.50	XY
E_S55M250_hf0.95	XY
E_S55M250_hf1	XY
E_S55M350_hf0.001	XY
E_S55M350_hf0.01	XY
E_S55M350_hf0.10	XY
E_S55M350_hf0.50	XY
E_S55M350_hf0.95	XY
E_S55M350_hf1	XY
E_S55M450_hf0.001	XY
E_S55M450_hf0.01	XY
E_S55M450_hf0.10	XY
E_S55M450_hf0.50	XY
E_S55M450_hf0.95	XY
E_S55M450_hf1	XY
E_S56F10000_hf0.001	XX
E_S56F10000_hf0.01	XX
E_S56F10000_hf0.10	XX
E_S56F10000_hf0.50	XX
E_S56F10000_hf0.95	XX
E_S56F10000_hf1	XX
E_S56F1000_hf0.001	XX
E_S56F1000_hf0.01	XX
E_S56F1000_hf0.10	XX
E_S56F1000_hf0.50	XX
E_S56F1000_hf0.95	XX
E_S56F1000_hf1	XX
E_S56F150_hf0.001	uncertain
E_S56F150_hf0.01	uncertain
E_S56F150_hf0.10	uncertain
E_S56F150_hf0.50	uncertain
E_S56F150_hf0.95	uncertain
E_S56F150_hf1	uncertain
E_S56F250_hf0.001	XX
E_S56F250_hf0.01	XX
E_S56F250_hf0.10	XX
E_S56F250_hf0.50	XX
E_S56F250_hf0.95	XX
E_S56F250_hf1	XX
E_S56F350_hf0.001	uncertain
E_S56F350_hf0.01	uncertain
E_S56F350_hf0.10	uncertain
E_S56F350_hf0.50	uncertain
E_S56F350_hf0.95	uncertain
E_S56F350_hf1	uncertain
E_S56F450_hf0.001	XX
E_S56F450_hf0.01	XX
E_S56F450_hf0.10	XX
E_S56F450_hf0.50	XX
E_S56F450_hf0.95	XX
E_S56F450_hf1	XX
E_S56M10000_hf0.001	XY
E_S56M10000_hf0.01	XY
E_S56M10000_hf0.10	XY
E_S56M10000_hf0.50	XY
E_S56M10000_hf0.95	XY
E_S56M10000_hf1	XY
E_S56M1000_hf0.001	XY
E_S56M1000_hf0.01	XY
E_S56M1000_hf0.10	XY
E_S56M1000_hf0.50	XY
E_S56M1000_hf0.95	XY
E_S56M1000_hf1	XY
E_S56M150_hf0.001	XY
E_S56M150_hf0.01	XY
E_S56M150_hf0.10	XY
E_S56M150_hf0.50	XY
E_S56M150_hf0.95	XY
E_S56M150_hf1	XY
E_S56M250_hf0.001	uncertain
E_S56M250_hf0.01	uncertain
E_S56M250_hf0.10	uncertain
E_S56M250_hf0.50	uncertain
E_S56M250_hf0.95	uncertain
E_S56M250_hf1	uncertain
E_S56M350_hf0.001	uncertain
E_S56M350_hf0.01	uncertain
E_S56M350_hf0.10	uncertain
E_S56M350_hf0.50	uncertain
E_S56M350_hf0.95	uncertain
E_S56M350_hf1	uncertain
E_S56M450_hf0.001	XY
E_S56M450_hf0.01	XY
E_S56M450_hf0.10	XY
E_S56M450_hf0.50	XY
E_S56M450_hf0.95	XY
E_S56M450_hf1	XY
E_S57F10000_hf0.001	XX
E_S57F10000_hf0.01	XX
E_S57F10000_hf0.10	XX
E_S57F10000_hf0.50	XX
E_S57F10000_hf0.95	XX
E_S57F10000_hf1	XX
E_S57F1000_hf0.001	XX
E_S57F1000_hf0.01	XX
E_S57F1000_hf0.10	XX
E_S57F1000_hf0.50	XX
E_S57F1000_hf0.95	XX
E_S57F1000_hf1	XX
E_S57F150_hf0.001	XX
E_S57F150_hf0.01	XX
E_S57F150_hf0.10	XX
E_S57F150_hf0.50	XX
E_S57F150_hf0.95	XX
E_S57F150_hf1	XX
E_S57F250_hf0.001	XX
E_S57F250_hf0.01	XX
E_S57F250_hf0.10	XX
E_S57F250_hf0.50	XX
E_S57F250_hf0.95	XX
E_S57F250_hf1	XX
E_S57F350_hf0.001	XX
E_S57F350_hf0.01	XX
E_S57F350_hf0.10	XX
E_S57F350_hf0.50	XX
E_S57F350_hf0.95	XX
E_S57F350_hf1	XX
E_S57F450_hf0.001	XX
E_S57F450_hf0.01	XX
E_S57F450_hf0.10	XX
E_S57F450_hf0.50	XX
E_S57F450_hf0.95	XX
E_S57F450_hf1	XX
E_S57M10000_hf0.001	XY
E_S57M10000_hf0.01	XY
E_S57M10000_hf0.10	XY
E_S57M10000_hf0.50	XY
E_S57M10000_hf0.95	XY
E_S57M10000_hf1	XY
E_S57M1000_hf0.001	XY
E_S57M1000_hf0.01	XY
E_S57M1000_hf0.10	XY
E_S57M1000_hf0.50	XY
E_S57M1000_hf0.95	XY
E_S57M1000_hf1	XY
E_S57M150_hf0.001	uncertain
E_S57M150_hf0.01	uncertain
E_S57M150_hf0.10	uncertain
E_S57M150_hf0.50	uncertain
E_S57M150_hf0.95	uncertain
E_S57M150_hf1	uncertain
E_S57M250_hf0.001	XY
E_S57M250_hf0.01	XY
E_S57M250_hf0.10	XY
E_S57M250_hf0.50	XY
E_S57M250_hf0.95	XY
E_S57M250_hf1	XY
E_S57M350_hf0.001	XY
E_S57M350_hf0.01	XY
E_S57M350_hf0.10	XY
E_S57M350_hf0.50	XY
E_S57M350_hf0.95	XY
E_S57M350_hf1	XY
E_S57M450_hf0.001	uncertain
E_S57M450_hf0.01	uncertain
E_S57M450_hf0.10	uncertain
E_S57M450_hf0.50	uncertain
E_S57M450_hf0.95	uncertain
E_S57M450_hf1	uncertain
E_S58F10000_hf0.001	XX
E_S58F10000_hf0.01	XX
E_S58F10000_hf0.10	XX
E_S58F10000_hf0.50	XX
E_S58F10000_hf0.95	XX
E_S58F10000_hf1	XX
E_S58F1000_hf0.001	XX
E_S58F1000_hf0.01	XX
E_S58F1000_hf0.10	XX
E_S58F1000_hf0.50	XX
E_S58F1000_hf0.95	XX
E_S58F1000_hf1	XX
E_S58F150_hf0.001	uncertain
E_S58F150_hf0.01	uncertain
E_S58F150_hf0.10	uncertain
E_S58F150_hf0.50	uncertain
E_S58F150_hf0.95	uncertain
E_S58F150_hf1	uncertain
E_S58F250_hf0.001	XX
E_S58F250_hf0.01	XX
E_S58F250_hf0.10	XX
E_S58F250_hf0.50	XX
E_S58F250_hf0.95	XX
E_S58F250_hf1	XX
E_S58F350_hf0.001	XX
E_S58F350_hf0.01	XX
E_S58F350_hf0.10	XX
E_S58F350_hf0.50	XX
E_S58F350_hf0.95	XX
E_S58F350_hf1	XX
E_S58F450_hf0.001	XX
E_S58F450_hf0.01	XX
E_S58F450_hf0.10	XX
E_S58F450_hf0.50	XX
E_S58F450_hf0.95	XX
E_S58F450_hf1	XX
E_S58M10000_hf0.001	XY
E_S58M10000_hf0.01	XY
E_S58M10000_hf0.10	XY
E_S58M10000_hf0.50	XY
E_S58M10000_hf0.95	XY
E_S58M10000_hf1	XY
E_S58M1000_hf0.001	XY
E_S58M1000_hf0.01	XY
E_S58M1000_hf0.10	XY
E_S58M1000_hf0.50	XY
E_S58M1000_hf0.95	XY
E_S58M1000_hf1	XY
E_S58M150_hf0.001	XY
E_S58M150_hf0.01	XY
E_S58M150_hf0.10	XY
E_S58M150_hf0.50	XY
E_S58M150_hf0.95	XY
E_S58M150_hf1	XY
E_S58M250_hf0.001	XY
E_S58M250_hf0.01	XY
E_S58M250_hf0.10	XY
E_S58M250_hf0.50	XY
E_S58M250_hf0.95	XY
E_S58M250_hf1	XY
E_S58M350_hf0.001	XY
E_S58M350_hf0.01	XY
E_S58M350_hf0.10	XY
E_S58M350_hf0.50	XY
E_S58M350_hf0.95	XY
E_S58M350_hf1	XY
E_S58M450_hf0.001	XY
E_S58M450_hf0.01	XY
E_S58M450_hf0.10	XY
E_S58M450_hf0.50	XY
E_S58M450_hf0.95	XY
E_S58M450_hf1	XY
E_S59F10000_hf0.001	XX
E_S59F10000_hf0.01	XX
E_S59F10000_hf0.10	XX
E_S59F10000_hf0.50	XX
E_S59F10000_hf0.95	XX
E_S59F10000_hf1	XX
E_S59F1000_hf0.001	XX
E_S59F1000_hf0.01	XX
E_S59F1000_hf0.10	XX
E_S59F1000_hf0.50	XX
E_S59F1000_hf0.95	XX
E_S59F1000_hf1	XX
E_S59F150_hf0.001	XX
E_S59F150_hf0.01	XX
E_S59F150_hf0.10	XX
E_S59F150_hf0.50	XX
E_S59F150_hf0.95	XX
E_S59F150_hf1	XX
E_S59F250_hf0.001	uncertain
E_S59F250_hf0.01	uncertain
E_S59F250_hf0.10	uncertain
E_S59F250_hf0.50	uncertain
E_S59F250_hf0.95	uncertain
E_S59F250_hf1	uncertain
E_S59F350_hf0.001	XX
E_S59F350_hf0.01	XX
E_S59F350_hf0.10	XX
E_S59F350_hf0.50	XX
E_S59F350_hf0.95	XX
E_S59F350_hf1	XX
E_S59F450_hf0.001	XX
E_S59F450_hf0.01	XX
E_S59F450_hf0.10	XX
E_S59F450_hf0.50	XX
E_S59F450_hf0.95	XX
E_S59F450_hf1	XX
E_S59M10000_hf0.001	XY
E_S59M10000_hf0.01	XY
E_S59M10000_hf0.10	XY
E_S59M10000_hf0.50	XY
E_S59M10000_hf0.95	XY
E_S59M10000_hf1	XY
E_S59M1000_hf0.001	XY
E_S59M1000_hf0.01	XY
E_S59M1000_hf0.10	XY
E_S59M1000_hf0.50	XY
E_S59M1000_hf0.95	XY
E_S59M1000_hf1	XY
E_S59M150_hf0.001	uncertain
E_S59M150_hf0.01	uncertain
E_S59M150_hf0.10	uncertain
E_S59M150_hf0.50	uncertain
E_S59M150_hf0.95	uncertain
E_S59M150_hf1	uncertain
E_S59M250_hf0.001	XY
E_S59M250_hf0.01	XY
E_S59M250_hf0.10	XY
E_S59M250_hf0.50	XY
E_S59M250_hf0.95	XY
E_S59M250_hf1	XY
E_S59M350_hf0.001	XY
E_S59M350_hf0.01	XY
E_S59M350_hf0.10	XY
E_S59M350_hf0.50	XY
E_S59M350_hf0.95	XY
E_S59M350_hf1	XY
E_S59M450_hf0.001	XY
E_S59M450_hf0.01	XY
E_S59M450_hf0.10	XY
E_S59M450_hf0.50	XY
E_S59M450_hf0.95	XY
E_S59M450_hf1	XY
E_S5F10000_hf0.001	XX
E_S5F10000_hf0.01	XX
E_S5F10000_hf0.10	XX
E_S5F10000_hf0.50	XX
E_S5F10000_hf0.95	XX
E_S5F10000_hf1	XX
E_S5F1000_hf0.001	XX
E_S5F1000_hf0.01	XX
E_S5F1000_hf0.10	XX
E_S5F1000_hf0.50	XX
E_S5F1000_hf0.95	XX
E_S5F1000_hf1	XX
E_S5F150_hf0.001	uncertain
E_S5F150_hf0.01	uncertain
E_S5F150_hf0.10	uncertain
E_S5F150_hf0.50	uncertain
E_S5F150_hf0.95	uncertain
E_S5F150_hf1	uncertain
E_S5F250_hf0.001	XX
E_S5F250_hf0.01	XX
E_S5F250_hf0.10	XX
E_S5F250_hf0.50	XX
E_S5F250_hf0.95	XX
E_S5F250_hf1	XX
E_S5F350_hf0.001	XX
E_S5F350_hf0.01	XX
E_S5F350_hf0.10	XX
E_S5F350_hf0.50	XX
E_S5F350_hf0.95	XX
E_S5F350_hf1	XX
E_S5F450_hf0.001	XX
E_S5F450_hf0.01	XX
E_S5F450_hf0.10	XX
E_S5F450_hf0.50	XX
E_S5F450_hf0.95	XX
E_S5F450_hf1	XX
E_S5M10000_hf0.001	XY
E_S5M10000_hf0.01	XY
E_S5M10000_hf0.10	XY
E_S5M10000_hf0.50	XY
E_S5M10000_hf0.95	XY
E_S5M10000_hf1	XY
E_S5M1000_hf0.001	XY
E_S5M1000_hf0.01	XY
E_S5M1000_hf0.10	XY
E_S5M1000_hf0.50	XY
E_S5M1000_hf0.95	XY
E_S5M1000_hf1	XY
E_S5M150_hf0.001	XY
E_S5M150_hf0.01	XY
E_S5M150_hf0.10	XY
E_S5M150_hf0.50	XY
E_S5M150_hf0.95	XY
E_S5M150_hf1	XY
E_S5M250_hf0.001	XY
E_S5M250_hf0.01	XY
E_S5M250_hf0.10	XY
E_S5M250_hf0.50	XY
E_S5M250_hf0.95	XY
E_S5M250_hf1	XY
E_S5M350_hf0.001	XY
E_S5M350_hf0.01	XY
E_S5M350_hf0.10	XY
E_S5M350_hf0.50	XY
E_S5M350_hf0.95	XY
E_S5M350_hf1	XY
E_S5M450_hf0.001	XY
E_S5M450_hf0.01	XY
E_S5M450_hf0.10	XY
E_S5M450_hf0.50	XY
E_S5M450_hf0.95	XY
E_S5M450_hf1	XY
E_S60F10000_hf0.001	XX
E_S60F10000_hf0.01	XX
E_S60F10000_hf0.10	XX
E_S60F10000_hf0.50	XX
E_S60F10000_hf0.95	XX
E_S60F10000_hf1	XX
E_S60F1000_hf0.001	XX
E_S60F1000_hf0.01	XX
E_S60F1000_hf0.10	XX
E_S60F1000_hf0.50	XX
E_S60F1000_hf0.95	XX
E_S60F1000_hf1	XX
E_S60F150_hf0.001	uncertain
E_S60F150_hf0.01	uncertain
E_S60F150_hf0.10	uncertain
E_S60F150_hf0.50	uncertain
E_S60F150_hf0.95	uncertain
E_S60F150_hf1	uncertain
E_S60F250_hf0.001	uncertain
E_S60F250_hf0.01	uncertain
E_S60F250_hf0.10	uncertain
E_S60F250_hf0.50	uncertain
E_S60F250_hf0.95	uncertain
E_S60F250_hf1	uncertain
E_S60F350_hf0.001	XX
E_S60F350_hf0.01	XX
E_S60F350_hf0.10	XX
E_S60F350_hf0.50	XX
E_S60F350_hf0.95	XX
E_S60F350_hf1	XX
E_S60F450_hf0.001	XX
E_S60F450_hf0.01	XX
E_S60F450_hf0.10	XX
E_S60F450_hf0.50	XX
E_S60F450_hf0.95	XX
E_S60F450_hf1	XX
E_S60M10000_hf0.001	XY
E_S60M10000_hf0.01	XY
E_S60M10000_hf0.10	XY
E_S60M10000_hf0.50	XY
E_S60M10000_hf0.95	XY
E_S60M10000_hf1	XY
E_S60M1000_hf0.001	XY
E_S60M1000_hf0.01	XY
E_S60M1000_hf0.10	XY
E_S60M1000_hf0.50	XY
E_S60M1000_hf0.95	XY
E_S60M1000_hf1	XY
E_S60M150_hf0.001	uncertain
E_S60M150_hf0.01	uncertain
E_S60M150_hf0.10	uncertain
E_S60M150_hf0.50	uncertain
E_S60M150_hf0.95	uncertain
E_S60M150_hf1	uncertain
E_S60M250_hf0.001	XY
E_S60M250_hf0.01	XY
E_S60M250_hf0.10	XY
E_S60M250_hf0.50	XY
E_S60M250_hf0.95	XY
E_S60M250_hf1	XY
E_S60M350_hf0.001	XY
E_S60M350_hf0.01	XY
E_S60M350_hf0.10	XY
E_S60M350_hf0.50	XY
E_S60M350_hf0.95	XY
E_S60M350_hf1	XY
E_S60M450_hf0.001	XY
E_S60M450_hf0.01	XY
E_S60M450_hf0.10	XY
E_S60M450_hf0.50	XY
E_S60M450_hf0.95	XY
E_S60M450_hf1	XY
E_S61F10000_hf0.001	XX
E_S61F10000_hf0.01	XX
E_S61F10000_hf0.10	XX
E_S61F10000_hf0.50	XX
E_S61F10000_hf0.95	XX
E_S61F10000_hf1	XX
E_S61F1000_hf0.001	XX
E_S61F1000_hf0.01	XX
E_S61F1000_hf0.10	XX
E_S61F1000_hf0.50	XX
E_S61F1000_hf0.95	XX
E_S61F1000_hf1	XX
E_S61F150_hf0.001	XX
E_S61F150_hf0.01	XX
E_S61F150_hf0.10	XX
E_S61F150_hf0.50	XX
E_S61F150_hf0.95	XX
E_S61F150_hf1	XX
E_S61F250_hf0.001	XX
E_S61F250_hf0.01	XX
E_S61F250_hf0.10	XX
E_S61F250_hf0.50	XX
E_S61F250_hf0.95	XX
E_S61F250_hf1	XX
E_S61F350_hf0.001	XX
E_S61F350_hf0.01	XX
E_S61F350_hf0.10	XX
E_S61F350_hf0.50	XX
E_S61F350_hf0.95	XX
E_S61F350_hf1	XX
E_S61F450_hf0.001	XX
E_S61F450_hf0.01	XX
E_S61F450_hf0.10	XX
E_S61F450_hf0.50	XX
E_S61F450_hf0.95	XX
E_S61F450_hf1	XX
E_S61M10000_hf0.001	XY
E_S61M10000_hf0.01	XY
E_S61M10000_hf0.10	XY
E_S61M10000_hf0.50	XY
E_S61M10000_hf0.95	XY
E_S61M10000_hf1	XY
E_S61M1000_hf0.001	XY
E_S61M1000_hf0.01	XY
E_S61M1000_hf0.10	XY
E_S61M1000_hf0.50	XY
E_S61M1000_hf0.95	XY
E_S61M1000_hf1	XY
E_S61M150_hf0.001	XY
E_S61M150_hf0.01	XY
E_S61M150_hf0.10	XY
E_S61M150_hf0.50	XY
E_S61M150_hf0.95	XY
E_S61M150_hf1	XY
E_S61M250_hf0.001	XY
E_S61M250_hf0.01	XY
E_S61M250_hf0.10	XY
E_S61M250_hf0.50	XY
E_S61M250_hf0.95	XY
E_S61M250_hf1	XY
E_S61M350_hf0.001	XY
E_S61M350_hf0.01	XY
E_S61M350_hf0.10	XY
E_S61M350_hf0.50	XY
E_S61M350_hf0.95	XY
E_S61M350_hf1	XY
E_S61M450_hf0.001	XY
E_S61M450_hf0.01	XY
E_S61M450_hf0.10	XY
E_S61M450_hf0.50	XY
E_S61M450_hf0.95	XY
E_S61M450_hf1	XY
E_S62F10000_hf0.001	XX
E_S62F10000_hf0.01	XX
E_S62F10000_hf0.10	XX
E_S62F10000_hf0.50	XX
E_S62F10000_hf0.95	XX
E_S62F10000_hf1	XX
E_S62F1000_hf0.001	XX
E_S62F1000_hf0.01	XX
E_S62F1000_hf0.10	XX
E_S62F1000_hf0.50	XX
E_S62F1000_hf0.95	XX
E_S62F1000_hf1	XX
E_S62F150_hf0.001	XX
E_S62F150_hf0.01	XX
E_S62F150_hf0.10	XX
E_S62F150_hf0.50	XX
E_S62F150_hf0.95	XX
E_S62F150_hf1	XX
E_S62F250_hf0.001	uncertain
E_S62F250_hf0.01	uncertain
E_S62F250_hf0.10	uncertain
E_S62F250_hf0.50	uncertain
E_S62F250_hf0.95	uncertain
E_S62F250_hf1	uncertain
E_S62F350_hf0.001	XX
E_S62F350_hf0.01	XX
E_S62F350_hf0.10	XX
E_S62F350_hf0.50	XX
E_S62F350_hf0.95	XX
E_S62F350_hf1	XX
E_S62F450_hf0.001	XX
E_S62F450_hf0.01	XX
E_S62F450_hf0.10	XX
E_S62F450_hf0.50	XX
E_S62F450_hf0.95	XX
E_S62F450_hf1	XX
E_S62M10000_hf0.001	XY
E_S62M10000_hf0.01	XY
E_S62M10000_hf0.10	XY
E_S62M10000_hf0.50	XY
E_S62M10000_hf0.95	XY
E_S62M10000_hf1	XY
E_S62M1000_hf0.001	XY
E_S62M1000_hf0.01	XY
E_S62M1000_hf0.10	XY
E_S62M1000_hf0.50	XY
E_S62M1000_hf0.95	XY
E_S62M1000_hf1	XY
E_S62M150_hf0.001	XY
E_S62M150_hf0.01	XY
E_S62M150_hf0.10	XY
E_S62M150_hf0.50	XY
E_S62M150_hf0.95	XY
E_S62M150_hf1	XY
E_S62M250_hf0.001	XY
E_S62M250_hf0.01	XY
E_S62M250_hf0.10	XY
E_S62M250_hf0.50	XY
E_S62M250_hf0.95	XY
E_S62M250_hf1	XY
E_S62M350_hf0.001	uncertain
E_S62M350_hf0.01	uncertain
E_S62M350_hf0.10	uncertain
E_S62M350_hf0.50	uncertain
E_S62M350_hf0.95	uncertain
E_S62M350_hf1	uncertain
E_S62M450_hf0.001	XY
E_S62M450_hf0.01	XY
E_S62M450_hf0.10	XY
E_S62M450_hf0.50	XY
E_S62M450_hf0.95	XY
E_S62M450_hf1	XY
E_S63F10000_hf0.001	XX
E_S63F10000_hf0.01	XX
E_S63F10000_hf0.10	XX
E_S63F10000_hf0.50	XX
E_S63F10000_hf0.95	XX
E_S63F10000_hf1	XX
E_S63F1000_hf0.001	XX
E_S63F1000_hf0.01	XX
E_S63F1000_hf0.10	XX
E_S63F1000_hf0.50	XX
E_S63F1000_hf0.95	XX
E_S63F1000_hf1	XX
E_S63F150_hf0.001	XX
E_S63F150_hf0.01	XX
E_S63F150_hf0.10	XX
E_S63F150_hf0.50	XX
E_S63F150_hf0.95	XX
E_S63F150_hf1	XX
E_S63F250_hf0.001	XX
E_S63F250_hf0.01	XX
E_S63F250_hf0.10	XX
E_S63F250_hf0.50	XX
E_S63F250_hf0.95	XX
E_S63F250_hf1	XX
E_S63F350_hf0.001	XX
E_S63F350_hf0.01	XX
E_S63F350_hf0.10	XX
